============================================================================================
V2 GEOMETRY   NAMING: A = RED anchor, B = BLUE anchor, C = STUDENT
  (v1 used A red, C blue, B student -- different, stored separately)
============================================================================================
  A (red anchor)   centre (8, 9)    49 cells
  B (blue anchor)  centre (13, 9)   49 cells
  C (student)      centre (10, 12)  49 cells
  A&B  14  <- EXCLUDED from BOTH anchors' training
  A&C  20   B&C  16   triple  8
  exclusive: A 23   B 27   C 21
  C cells shared with an anchor: 28

ANCHOR TRAINING CONDITIONS (neither at an extreme of [0, 1]):
    A trains at 0.66   (region mean 0.660)
    B trains at 0.36   (region mean 0.360)
    midpoint 0.510 -- a student cell is 'closer to A' above this

PER-CELL FILTER VALUE across C's supervised region:
    col  :      7      8      9     10     11     12     13
    v    :  0.860  0.777  0.693  0.610  0.527  0.443  0.360
    near :      A      A      A      A      A      B      B

split: 20 cells favour A (71.4%), 8 favour B (28.6%)
    crossover (v=0.510) at column 11.20, between cols 11 and 12
    student v range 0.360 .. 0.860;  A inside: True;  B inside: True
    A&B (excluded) 0.527 .. 0.610
  offset field: None
[frozen_seed42] nodes=3 coverage max=3 mode=frozen steps=390
[certainty_seed42] step 060/390 trained 3/3 | hop0: 0.0206 | hop1: 0.0340
[certainty_seed42] step 070/390 trained 3/3 | hop0: 0.0189 | hop1: 0.0231
[certainty_seed42] step 080/390 trained 3/3 | hop0: 0.0094 | hop1: 0.0106
[certainty_seed42] step 090/390 trained 3/3 | hop0: 0.0040 | hop1: 0.0049
[certainty_seed42] step 100/390 trained 3/3 | hop0: 0.0034 | hop1: 0.0049
[certainty_seed42] step 110/390 trained 3/3 | hop0: 0.0014 | hop1: 0.0045
[certainty_seed42] step 120/390 trained 3/3 | hop0: 0.0014 | hop1: 0.0040
[certainty_seed42] step 130/390 trained 3/3 | hop0: 0.0012 | hop1: 0.0040
[certainty_seed42] step 140/390 trained 3/3 | hop0: 0.0014 | hop1: 0.0026
[certainty_seed42] step 150/390 trained 3/3 | hop0: 0.0015 | hop1: 0.0038
[certainty_seed42] step 160/390 trained 3/3 | hop0: 0.0010 | hop1: 0.0007
[certainty_seed42] step 170/390 trained 3/3 | hop0: 0.0014 | hop1: 0.0009
[certainty_seed42] step 180/390 trained 3/3 | hop0: 0.0006 | hop1: 0.0013
[certainty_seed42] step 190/390 trained 3/3 | hop0: 0.0006 | hop1: 0.0012
[certainty_seed42] step 200/390 trained 3/3 | hop0: 0.0003 | hop1: 0.0017
[certainty_seed42] step 210/390 trained 3/3 | hop0: 0.0010 | hop1: 0.0010
[certainty_seed42] step 220/390 trained 3/3 | hop0: 0.0009 | hop1: 0.0007
[certainty_seed42] step 230/390 trained 3/3 | hop0: 0.0009 | hop1: 0.0004
[certainty_seed42] step 240/390 trained 3/3 | hop0: 0.0004 | hop1: 0.0010
[certainty_seed42] step 250/390 trained 3/3 | hop0: 0.0009 | hop1: 0.0012
[certainty_seed42] step 260/390 trained 3/3 | hop0: 0.0012 | hop1: 0.0016
[certainty_seed42] step 270/390 trained 3/3 | hop0: 0.0007 | hop1: 0.0013
[certainty_seed42] step 280/390 trained 3/3 | hop0: 0.0004 | hop1: 0.0004
[certainty_seed42] step 290/390 trained 3/3 | hop0: 0.0005 | hop1: 0.0009
[certainty_seed42] step 300/390 trained 3/3 | hop0: 0.0015 | hop1: 0.0015
[certainty_seed42] step 310/390 trained 3/3 | hop0: 0.0006 | hop1: 0.0013
[certainty_seed42] step 320/390 trained 3/3 | hop0: 0.0011 | hop1: 0.0006
[certainty_seed42] step 330/390 trained 3/3 | hop0: 0.0007 | hop1: 0.0010
[certainty_seed42] step 340/390 trained 3/3 | hop0: 0.0007 | hop1: 0.0006
[certainty_seed42] step 350/390 trained 3/3 | hop0: 0.0007 | hop1: 0.0008
[certainty_seed42] step 360/390 trained 3/3 | hop0: 0.0009 | hop1: 0.0004
[certainty_seed42] step 370/390 trained 3/3 | hop0: 0.0005 | hop1: 0.0007
[certainty_seed42] step 380/390 trained 3/3 | hop0: 0.0004 | hop1: 0.0005
[certainty_seed42] mean MSE (last 50 steps): 0.0005 | cert-MSE r=-0.421
[certainty_seed42] saved runs\chapter5_v2\s5_3_colour_three_node_v3\certainty_seed42\figures\results.png
### certainty_seed42 last50=0.00051
[nig_product_seed42] nodes=3 coverage max=3 mode=nig_product steps=390
[nig_product_seed42] step 000/390 trained 3/3 | hop0: 0.1294 | hop1: 0.1316
[nig_product_seed42] step 010/390 trained 3/3 | hop0: 0.0673 | hop1: 0.0939
[nig_product_seed42] step 020/390 trained 3/3 | hop0: 0.0510 | hop1: 0.0825
[nig_product_seed42] step 030/390 trained 3/3 | hop0: 0.0385 | hop1: 0.0675
[nig_product_seed42] step 040/390 trained 3/3 | hop0: 0.0371 | hop1: 0.0582
[nig_product_seed42] step 050/390 trained 3/3 | hop0: 0.0245 | hop1: 0.0450
[nig_product_seed42] step 060/390 trained 3/3 | hop0: 0.0206 | hop1: 0.0338
[nig_product_seed42] step 070/390 trained 3/3 | hop0: 0.0189 | hop1: 0.0230
[nig_product_seed42] step 080/390 trained 3/3 | hop0: 0.0094 | hop1: 0.0106
[nig_product_seed42] step 090/390 trained 3/3 | hop0: 0.0040 | hop1: 0.0049
[nig_product_seed42] step 100/390 trained 3/3 | hop0: 0.0034 | hop1: 0.0049
[nig_product_seed42] step 110/390 trained 3/3 | hop0: 0.0014 | hop1: 0.0045
[nig_product_seed42] step 120/390 trained 3/3 | hop0: 0.0014 | hop1: 0.0042
[nig_product_seed42] step 130/390 trained 3/3 | hop0: 0.0012 | hop1: 0.0040
[nig_product_seed42] step 140/390 trained 3/3 | hop0: 0.0014 | hop1: 0.0026
[nig_product_seed42] step 150/390 trained 3/3 | hop0: 0.0015 | hop1: 0.0039
[nig_product_seed42] step 160/390 trained 3/3 | hop0: 0.0010 | hop1: 0.0007
[nig_product_seed42] step 170/390 trained 3/3 | hop0: 0.0014 | hop1: 0.0008
[nig_product_seed42] step 180/390 trained 3/3 | hop0: 0.0006 | hop1: 0.0013
[nig_product_seed42] step 190/390 trained 3/3 | hop0: 0.0006 | hop1: 0.0013
[nig_product_seed42] step 200/390 trained 3/3 | hop0: 0.0003 | hop1: 0.0016
[nig_product_seed42] step 210/390 trained 3/3 | hop0: 0.0010 | hop1: 0.0010
[nig_product_seed42] step 220/390 trained 3/3 | hop0: 0.0009 | hop1: 0.0007
[nig_product_seed42] step 230/390 trained 3/3 | hop0: 0.0009 | hop1: 0.0004
[nig_product_seed42] step 240/390 trained 3/3 | hop0: 0.0004 | hop1: 0.0010
[nig_product_seed42] step 250/390 trained 3/3 | hop0: 0.0009 | hop1: 0.0013
[nig_product_seed42] step 260/390 trained 3/3 | hop0: 0.0012 | hop1: 0.0015
[nig_product_seed42] step 270/390 trained 3/3 | hop0: 0.0007 | hop1: 0.0013
[nig_product_seed42] step 280/390 trained 3/3 | hop0: 0.0004 | hop1: 0.0004
[nig_product_seed42] step 290/390 trained 3/3 | hop0: 0.0005 | hop1: 0.0009
[nig_product_seed42] step 300/390 trained 3/3 | hop0: 0.0016 | hop1: 0.0016
[nig_product_seed42] step 310/390 trained 3/3 | hop0: 0.0006 | hop1: 0.0013
[nig_product_seed42] step 320/390 trained 3/3 | hop0: 0.0011 | hop1: 0.0005
[nig_product_seed42] step 330/390 trained 3/3 | hop0: 0.0007 | hop1: 0.0010
[nig_product_seed42] step 340/390 trained 3/3 | hop0: 0.0008 | hop1: 0.0007
[nig_product_seed42] step 350/390 trained 3/3 | hop0: 0.0007 | hop1: 0.0008
[nig_product_seed42] step 360/390 trained 3/3 | hop0: 0.0010 | hop1: 0.0004
[nig_product_seed42] step 370/390 trained 3/3 | hop0: 0.0006 | hop1: 0.0007
[nig_product_seed42] step 380/390 trained 3/3 | hop0: 0.0005 | hop1: 0.0005
[nig_product_seed42] mean MSE (last 50 steps): 0.0006 | cert-MSE r=-0.300
[nig_product_seed42] saved runs\chapter5_v2\s5_3_colour_three_node_v3\nig_product_seed42\figures\results.png
### nig_product_seed42 last50=0.00055
[nig_product_avgtrain_seed42] nodes=3 coverage max=3 mode=nig_product steps=390
[nig_product_avgtrain_seed42] step 000/390 trained 3/3 | hop0: 0.1294 | hop1: 0.1313
[nig_product_avgtrain_seed42] step 010/390 trained 3/3 | hop0: 0.0673 | hop1: 0.0907
[nig_product_avgtrain_seed42] step 020/390 trained 3/3 | hop0: 0.0510 | hop1: 0.0789
[nig_product_avgtrain_seed42] step 030/390 trained 3/3 | hop0: 0.0385 | hop1: 0.0641
[nig_product_avgtrain_seed42] step 040/390 trained 3/3 | hop0: 0.0371 | hop1: 0.0557
[nig_product_avgtrain_seed42] step 050/390 trained 3/3 | hop0: 0.0245 | hop1: 0.0417
[nig_product_avgtrain_seed42] step 060/390 trained 3/3 | hop0: 0.0206 | hop1: 0.0309
[nig_product_avgtrain_seed42] step 070/390 trained 3/3 | hop0: 0.0189 | hop1: 0.0188
[nig_product_avgtrain_seed42] step 080/390 trained 3/3 | hop0: 0.0094 | hop1: 0.0078
[nig_product_avgtrain_seed42] step 090/390 trained 3/3 | hop0: 0.0040 | hop1: 0.0042
[nig_product_avgtrain_seed42] step 100/390 trained 3/3 | hop0: 0.0034 | hop1: 0.0053
[nig_product_avgtrain_seed42] step 110/390 trained 3/3 | hop0: 0.0014 | hop1: 0.0042
[nig_product_avgtrain_seed42] step 120/390 trained 3/3 | hop0: 0.0014 | hop1: 0.0042
[nig_product_avgtrain_seed42] step 130/390 trained 3/3 | hop0: 0.0012 | hop1: 0.0042
[nig_product_avgtrain_seed42] step 140/390 trained 3/3 | hop0: 0.0014 | hop1: 0.0020
[nig_product_avgtrain_seed42] step 150/390 trained 3/3 | hop0: 0.0015 | hop1: 0.0040
[nig_product_avgtrain_seed42] step 160/390 trained 3/3 | hop0: 0.0010 | hop1: 0.0006
[nig_product_avgtrain_seed42] step 170/390 trained 3/3 | hop0: 0.0014 | hop1: 0.0008
[nig_product_avgtrain_seed42] step 180/390 trained 3/3 | hop0: 0.0006 | hop1: 0.0014
[nig_product_avgtrain_seed42] step 190/390 trained 3/3 | hop0: 0.0006 | hop1: 0.0008
[nig_product_avgtrain_seed42] step 200/390 trained 3/3 | hop0: 0.0003 | hop1: 0.0014
[nig_product_avgtrain_seed42] step 210/390 trained 3/3 | hop0: 0.0010 | hop1: 0.0007
[nig_product_avgtrain_seed42] step 220/390 trained 3/3 | hop0: 0.0009 | hop1: 0.0006
[nig_product_avgtrain_seed42] step 230/390 trained 3/3 | hop0: 0.0009 | hop1: 0.0004
[nig_product_avgtrain_seed42] step 240/390 trained 3/3 | hop0: 0.0004 | hop1: 0.0011
[nig_product_avgtrain_seed42] step 250/390 trained 3/3 | hop0: 0.0009 | hop1: 0.0012
[nig_product_avgtrain_seed42] step 260/390 trained 3/3 | hop0: 0.0012 | hop1: 0.0012
[nig_product_avgtrain_seed42] step 270/390 trained 3/3 | hop0: 0.0007 | hop1: 0.0014
[nig_product_avgtrain_seed42] step 280/390 trained 3/3 | hop0: 0.0004 | hop1: 0.0005
