============================================================================================
V2 GEOMETRY   NAMING: A = RED anchor, B = BLUE anchor, C = STUDENT
  (v1 used A red, C blue, B student -- different, stored separately)
============================================================================================
  A (red anchor)   centre (8, 9)    49 cells
  B (blue anchor)  centre (13, 9)   49 cells
  C (student)      centre (10, 12)  49 cells
  A&B  14  <- EXCLUDED from BOTH anchors' training
  A&C  20   B&C  16   triple  8
  exclusive: A 23   B 27   C 21
  C cells shared with an anchor: 28

  REALISED colour value (1.0 = red, 0.0 = blue):
    A exclusive        1.000 .. 1.000
    B exclusive        0.000 .. 0.000
    A&B (excluded)     0.333 .. 0.500
    C shared w/ anchor 0.000 .. 1.000   <- the bias sweep
    C shared, per column: c7=1.00  c8=0.83  c9=0.67  c10=0.50  c11=0.33  c12=0.17  c13=0.00
    cells favouring A (v>0.5): 12;  favouring B (v<0.5): 12;  v==0.5: 4
  offset field: None
[frozen_seed42] nodes=3 coverage max=3 mode=frozen steps=390
[certainty_seed42] step 040/390 trained 3/3 | hop0: 0.0912 | hop1: 0.1089
[certainty_seed42] step 050/390 trained 3/3 | hop0: 0.0712 | hop1: 0.0908
[certainty_seed42] step 060/390 trained 3/3 | hop0: 0.0737 | hop1: 0.0870
[certainty_seed42] step 070/390 trained 3/3 | hop0: 0.0879 | hop1: 0.0867
[certainty_seed42] step 080/390 trained 3/3 | hop0: 0.0672 | hop1: 0.0513
[certainty_seed42] step 090/390 trained 3/3 | hop0: 0.0432 | hop1: 0.0452
[certainty_seed42] step 100/390 trained 3/3 | hop0: 0.0593 | hop1: 0.0399
[certainty_seed42] step 110/390 trained 3/3 | hop0: 0.0334 | hop1: 0.0405
[certainty_seed42] step 120/390 trained 3/3 | hop0: 0.0471 | hop1: 0.0379
[certainty_seed42] step 130/390 trained 3/3 | hop0: 0.0303 | hop1: 0.0335
[certainty_seed42] step 140/390 trained 3/3 | hop0: 0.0418 | hop1: 0.0202
[certainty_seed42] step 150/390 trained 3/3 | hop0: 0.0252 | hop1: 0.0674
[certainty_seed42] step 160/390 trained 3/3 | hop0: 0.0190 | hop1: 0.0277
[certainty_seed42] step 170/390 trained 3/3 | hop0: 0.0167 | hop1: 0.0251
[certainty_seed42] step 180/390 trained 3/3 | hop0: 0.0098 | hop1: 0.0329
[certainty_seed42] step 190/390 trained 3/3 | hop0: 0.0053 | hop1: 0.0121
[certainty_seed42] step 200/390 trained 3/3 | hop0: 0.0043 | hop1: 0.0152
[certainty_seed42] step 210/390 trained 3/3 | hop0: 0.0068 | hop1: 0.0136
[certainty_seed42] step 220/390 trained 3/3 | hop0: 0.0032 | hop1: 0.0127
[certainty_seed42] step 230/390 trained 3/3 | hop0: 0.0054 | hop1: 0.0069
[certainty_seed42] step 240/390 trained 3/3 | hop0: 0.0027 | hop1: 0.0101
[certainty_seed42] step 250/390 trained 3/3 | hop0: 0.0047 | hop1: 0.0089
[certainty_seed42] step 260/390 trained 3/3 | hop0: 0.0055 | hop1: 0.0063
[certainty_seed42] step 270/390 trained 3/3 | hop0: 0.0026 | hop1: 0.0039
[certainty_seed42] step 280/390 trained 3/3 | hop0: 0.0026 | hop1: 0.0042
[certainty_seed42] step 290/390 trained 3/3 | hop0: 0.0047 | hop1: 0.0043
[certainty_seed42] step 300/390 trained 3/3 | hop0: 0.0043 | hop1: 0.0029
[certainty_seed42] step 310/390 trained 3/3 | hop0: 0.0034 | hop1: 0.0025
[certainty_seed42] step 320/390 trained 3/3 | hop0: 0.0051 | hop1: 0.0015
[certainty_seed42] step 330/390 trained 3/3 | hop0: 0.0019 | hop1: 0.0011
[certainty_seed42] step 340/390 trained 3/3 | hop0: 0.0043 | hop1: 0.0018
[certainty_seed42] step 350/390 trained 3/3 | hop0: 0.0036 | hop1: 0.0012
[certainty_seed42] step 360/390 trained 3/3 | hop0: 0.0043 | hop1: 0.0015
[certainty_seed42] step 370/390 trained 3/3 | hop0: 0.0026 | hop1: 0.0025
[certainty_seed42] step 380/390 trained 3/3 | hop0: 0.0019 | hop1: 0.0008
[certainty_seed42] mean MSE (last 50 steps): 0.0014 | cert-MSE r=-0.544
[certainty_seed42] saved runs\chapter5_v2\s5_3_colour_three_node_v2\certainty_seed42\figures\results.png
### certainty_seed42 last50=0.00141
[nig_product_seed42] nodes=3 coverage max=3 mode=nig_product steps=390
[nig_product_seed42] step 000/390 trained 3/3 | hop0: 0.1855 | hop1: 0.1707
[nig_product_seed42] step 010/390 trained 3/3 | hop0: 0.1001 | hop1: 0.1228
[nig_product_seed42] step 020/390 trained 3/3 | hop0: 0.0920 | hop1: 0.1051
[nig_product_seed42] step 030/390 trained 3/3 | hop0: 0.0775 | hop1: 0.0984
[nig_product_seed42] step 040/390 trained 3/3 | hop0: 0.0912 | hop1: 0.1084
[nig_product_seed42] step 050/390 trained 3/3 | hop0: 0.0712 | hop1: 0.0900
[nig_product_seed42] step 060/390 trained 3/3 | hop0: 0.0737 | hop1: 0.0857
[nig_product_seed42] step 070/390 trained 3/3 | hop0: 0.0879 | hop1: 0.0854
[nig_product_seed42] step 080/390 trained 3/3 | hop0: 0.0672 | hop1: 0.0498
[nig_product_seed42] step 090/390 trained 3/3 | hop0: 0.0432 | hop1: 0.0443
[nig_product_seed42] step 100/390 trained 3/3 | hop0: 0.0593 | hop1: 0.0387
[nig_product_seed42] step 110/390 trained 3/3 | hop0: 0.0334 | hop1: 0.0395
[nig_product_seed42] step 120/390 trained 3/3 | hop0: 0.0471 | hop1: 0.0371
[nig_product_seed42] step 130/390 trained 3/3 | hop0: 0.0303 | hop1: 0.0336
[nig_product_seed42] step 140/390 trained 3/3 | hop0: 0.0418 | hop1: 0.0202
[nig_product_seed42] step 150/390 trained 3/3 | hop0: 0.0252 | hop1: 0.0656
[nig_product_seed42] step 160/390 trained 3/3 | hop0: 0.0190 | hop1: 0.0275
[nig_product_seed42] step 170/390 trained 3/3 | hop0: 0.0167 | hop1: 0.0258
[nig_product_seed42] step 180/390 trained 3/3 | hop0: 0.0098 | hop1: 0.0330
[nig_product_seed42] step 190/390 trained 3/3 | hop0: 0.0053 | hop1: 0.0133
