========================================================================================
GEOMETRY  (cx, cy) = (column, row);  grid 22x22, FOV 7
========================================================================================
  A (red anchor)  centre (8, 10)   49 cells
  C (blue anchor) centre (12, 10)   49 cells
  B (third node)  centre (10, 13)   49 cells
  pairwise overlap : A&C 21   A&B 20   C&B 20
  TRIPLE overlap   : 12 cells, rows 10-13 cols 9-11
  exclusive        : A 20   C 20   B 21

  colour value (1.0 = red, 0.0 = blue), min..max per region:
    A exclusive 1.00 .. 1.00
    C exclusive 0.00 .. 0.00
    triple      0.25 .. 0.75
  offset field: None (labels carry no displacement)
[frozen_seed42] nodes=3 coverage max=3 mode=frozen steps=390
[naive_seed42] step 230/390 trained 3/3 | hop0: 0.0080 | hop1: 0.0112
[naive_seed42] step 240/390 trained 3/3 | hop0: 0.0038 | hop1: 0.0107
[naive_seed42] step 250/390 trained 3/3 | hop0: 0.0066 | hop1: 0.0054
[naive_seed42] step 260/390 trained 3/3 | hop0: 0.0061 | hop1: 0.0089
[naive_seed42] step 270/390 trained 3/3 | hop0: 0.0036 | hop1: 0.0058
[naive_seed42] step 280/390 trained 3/3 | hop0: 0.0049 | hop1: 0.0053
[naive_seed42] step 290/390 trained 3/3 | hop0: 0.0061 | hop1: 0.0060
[naive_seed42] step 300/390 trained 3/3 | hop0: 0.0058 | hop1: 0.0055
[naive_seed42] step 310/390 trained 3/3 | hop0: 0.0053 | hop1: 0.0039
[naive_seed42] step 320/390 trained 3/3 | hop0: 0.0090 | hop1: 0.0042
[naive_seed42] step 330/390 trained 3/3 | hop0: 0.0049 | hop1: 0.0034
[naive_seed42] step 340/390 trained 3/3 | hop0: 0.0052 | hop1: 0.0024
[naive_seed42] step 350/390 trained 3/3 | hop0: 0.0053 | hop1: 0.0034
[naive_seed42] step 360/390 trained 3/3 | hop0: 0.0066 | hop1: 0.0031
[naive_seed42] step 370/390 trained 3/3 | hop0: 0.0029 | hop1: 0.0050
[naive_seed42] step 380/390 trained 3/3 | hop0: 0.0024 | hop1: 0.0017
[naive_seed42] mean MSE (last 50 steps): 0.0019 | cert-MSE r=-0.886
[naive_seed42] saved runs\chapter5_v2\s5_3_colour_three_node\naive_seed42\figures\results.png
### naive_seed42 last50=0.00190
[certainty_seed42] nodes=3 coverage max=3 mode=certainty steps=390
[certainty_seed42] step 000/390 trained 3/3 | hop0: 0.1959 | hop1: 0.1667
[certainty_seed42] step 010/390 trained 3/3 | hop0: 0.1130 | hop1: 0.1228
[certainty_seed42] step 020/390 trained 3/3 | hop0: 0.0973 | hop1: 0.1026
